,telefono,is_intercettato
42694,+393934209809,N
42695,+393496286710,N
42696,+393487327390,N
42697,+393455800970,N
42698,+393457652492,N
42699,+393496911510,N
42700,+393461342782,N
42701,+393511653744,N
42702,+393779498176,N
42703,+393403276703,N
42704,+393511015485,N
42705,+393478543963,N
42706,+393483438505,N
42707,+393510306209,N
42708,+393496421254,N
42709,+393403696533,N
42710,+393397027618,N
42711,+393460898287,N
42712,+393421774792,N
42713,+393471779734,N
42714,+393299388941,N
42715,+393921515464,N
42716,+393421918114,N
42717,+393496377821,N
42718,+393487976308,N
42719,+393293881915,N
42720,+393403660959,N
42721,+393409544626,N
42722,+393927319671,N
42723,+393409121939,N
42724,+393533644363,N
42725,+393778531816,N
42726,+393270748296,N
42727,+40755243026,N
42728,+393486537899,N
42729,+393489933395,N
42730,+393247451495,N
42731,+393483104354,N
42732,+393347415730,N
42733,+393402414595,N
42734,+393278805290,N
42735,+393511817229,N
42736,+393358241485,N
42737,+393510320404,N
42738,+393317030714,N
42739,+393286693134,N
42740,+393490985752,N
42741,+393465354561,N
42742,+491727725006,N
42743,+393489935229,N
42744,+393498416594,N
42745,+393771168210,N
42746,+393385706853,N
42747,+393495647247,N
42748,+393273323693,N
42749,+385994158893,N
42750,+393510971536,N
42751,+393511291738,N
42752,+393429444936,N
42753,+393284681135,N
42754,+393450690596,N
42755,+393510901405,N
42756,+393406404047,N
42757,+393498284242,N
42758,+393484621389,N
42759,+393511390956,N
42760,+393512349862,N
42761,+393510135091,N
42762,+393463222796,N
42763,+390818239734,N
42764,+393427717341,N
42765,+393479715792,N
42766,+393427851255,N
42767,+393486712816,N
42768,+393922485831,N
42769,+393511043004,N
42770,+393470987107,N
42771,+393493803869,N
42772,+393891560374,N
42773,+393477021198,N
42774,+393511929881,N
42775,+393427749045,N
42776,+393421990316,N
42777,+393476186801,N
42778,+393533573075,N
42779,+393472600430,N
42780,+393492473925,N
42781,+393928975808,N
42782,+393337497658,N
42783,+40736959656,N
42784,+393475513840,N
42785,+393425535814,N
42786,+393511820966,N
42787,+393476576911,N
42788,+393460899914,N
42789,+393510064658,N
42790,+393920579835,N
42791,+393512442218,N
42792,+393400646921,N
42793,+393924574904,N
42794,+393474544780,N
42795,+393408113713,N
42796,+393299791533,N
42797,+390381457030,N
42798,+393475060852,N
42799,+393472281700,N
42800,+393460359803,N
42801,+393452190891,N
42802,+393496758003,N
42803,+393420516533,N
42804,+393489225446,N
42805,+393473775721,N
42806,+393899635542,N
42807,+393454472154,N
42808,+393292063363,N
42809,+05751485259,N
42810,+393511169940,N
42811,+393773545575,N
42812,+330688518,N
42813,+393335836983,N
42814,+390883888385,N
42815,+393389961306,N
42816,+393930904977,N
42817,+393491244842,N
42818,+393288797872,N
42819,+4915231752402,N
42820,+393405132379,N
42821,+393496355373,N
42822,+393457194042,N
42823,+393773596037,N
42824,+40735494242,N
42825,+393495301293,N
42826,+40761097907,N
42827,+393510867943,N
42828,+393510631109,N
42829,+393896521467,N
42830,+393511822148,N
42831,+393895780798,N
42832,+393511873004,N
42833,+40771520461,N
42834,+393932510195,N
42835,+393284626178,N
42836,+393496660075,N
42837,+393510658951,N
42838,+393801987817,N
42839,+393511547522,N
42840,+393510566713,N
42841,+40738335550,N
42842,+393453940159,N
42843,+393498402001,N
42844,+393512206628,N
42845,+393511397651,N
42846,+393249810280,N
42847,+393533644354,N
42848,+34632553182,N
42849,+393347284170,N
42850,+393711738530,N
42851,+393480555892,N
42852,+393246011599,N
42853,+393387670357,N
42854,+40720628244,N
42855,+393511484242,N
42856,+393512412704,N
42857,+393512315770,N
42858,+393496435162,N
42859,+081291463,N
42860,+393453985071,N
42861,+40727727491,N
42862,+393468059550,N
42863,+393489938103,N
42864,+393494687569,N
42865,+393938863900,N
42866,+393208083431,N
42867,+393512284560,N
42868,+393510892796,N
42869,+393486884746,N
42870,+393207773933,N
42871,+393408954681,N
42872,+393511423348,N
42873,+393512608207,N
42874,+393471315121,N
42875,+393512486121,N
42876,+393482289880,N
42877,+393333396181,N
42878,+393497809607,N
42879,+393495670975,N
42880,+4915211358101,N
42881,+393512627737,N
42882,+393402802324,N
42883,+393512389032,N
42884,+393476630182,N
42885,+393463642137,N
42886,+393478985880,N
42887,+393284060068,N
42888,+393391678039,N
42889,+393476466644,N
42890,+393472913856,N
42891,+393533692840,N
42892,+393510887114,N
42893,+393511365343,N
42894,+393663126545,N
42895,+393459114287,N
42896,+393494133246,N
42897,+393511249870,N
42898,+393298057009,N
42899,+393402455084,N
42900,+393400870107,N
42901,+068611009,N
42902,+393456723788,N
42903,+393510463990,N
42904,+393479457971,N
42905,+393496451703,N
42906,+393420094045,N
42907,+393427500505,N
42908,+393420325623,N
42909,+393486712831,N
42910,+393773545673,N
42911,+393511626591,N
42912,+393486122625,N
42913,+393914223274,N
42914,+393482330113,N
42915,+393499743274,N
42916,+393493821949,N
42917,+393473247107,N
42918,+393409844499,N
42919,+393496882378,N
42920,+393511975534,N
42921,+393273892720,N
42922,+393384468074,N
42923,+390412435723,N
42924,+393421969855,N
42925,+393406428239,N
42926,+393511320297,N
42927,+393773481790,N
42928,+393486591079,N
42929,+393331768379,N
42930,+393423554818,N
42931,+393477063667,N
42932,+393486432477,N
42933,+393662830037,N
42934,+393511503417,N
42935,+393473122704,N
42936,+393398852146,N
42937,+393332503432,N
42938,+393913905422,N
42939,+40721510907,N
42940,+393892868914,N
42941,+393773497289,N
42942,+393496958989,N
42943,+393495174161,N
42944,+393293223688,N
42945,+393381712264,N
42946,+393473126390,N
42947,+393492535891,N
42948,+393496498269,N
42949,+393511386169,N
42950,+393533648363,N
42951,+390761456350,N
42952,+393297208201,N
42953,+393403927887,N
42954,+393474707574,N
42955,+393474074307,N
42956,+393512381827,N
42957,+393383730237,N
42958,+393510575369,N
42959,+393291981909,N
42960,+393511265957,N
42961,+393511701070,N
42962,+393511846730,N
42963,+393486195550,N
42964,+393479696674,N
42965,+390959591230,N
42966,+393498450047,N
42967,+393281175477,N
42968,+393275941914,N
42969,+393511922718,N
42970,+393533763513,N
42971,+393401015979,N
42972,+393932032922,N
42973,+393892525989,N
42974,+393511631583,N
42975,+393450303852,N
42976,+393209090710,N
42977,+393204022194,N
42978,+40727827787,N
42979,+393908564802,N
42980,+393427437641,N
42981,+40732394692,N
42982,+393510983131,N
42983,+393669348124,N
42984,+393510493192,N
42985,+393495223310,N
42986,+393512498465,N
42987,+393450340258,N
42988,+393427590666,N
42989,+393454058354,N
42990,+393200287419,N
42991,+393511365641,N
42992,+393406097156,N
42993,+393470130029,N
42994,+393409600602,N
42995,+393426162794,N
42996,+393209151020,N
42997,+095647606,N
42998,+393772723840,N
42999,+393294867433,N
43000,+393481389096,N
43001,+393395669009,N
43002,+393511159332,N
43003,+393463536844,N
43004,+393462313264,N
43005,+393407091233,N
43006,+393510054022,N
43007,+393465792831,N
43008,+393512512101,N
43009,+393440160548,N
43010,+393479887813,N
43011,+393290142489,N
43012,+393470258841,N
43013,+393478738392,N
43014,+393477582421,N
43015,+393455033123,N
43016,+393283240203,N
43017,+393408264529,N
43018,+393490032186,N
43019,+393510666508,N
43020,+393807727606,N
43021,+393334140232,N
43022,+393485111027,N
43023,+393298293526,N
43024,+393898808656,N
43025,+393703039946,N
43026,+393466478624,N
43027,+393403057155,N
43028,+393297815870,N
43029,+393771061041,N
43030,+393279956287,N
43031,+393511904625,N
43032,+393420796324,N
43033,+393510599593,N
43034,+393405467818,N
43035,+393512529492,N
43036,+3909841902635,N
43037,+393512354403,N
43038,+393733089125,N
43039,+393773530965,N
43040,+393428402510,N
43041,+393496334103,N
43042,+393467387034,N
43043,+393511984358,N
43044,+393511551429,N
43045,+393427842290,N
43046,+393498065317,N
43047,+393404233129,N
43048,+393801384431,N
43049,+393200884688,N
43050,+393486441219,N
43051,+393496771762,N
43052,+393441604595,N
43053,+393357492460,N
43054,+393511667322,N
43055,+393476452593,N
43056,+393511173267,N
43057,+393479577485,N
43058,+393484947934,N
43059,+393511349000,N
43060,+393498263628,N
43061,+393427455947,N
43062,+393458283423,N
43063,+393510949470,N
43064,+393473764000,N
43065,+393510134260,N
43066,+393427628740,N
43067,+393452227705,N
43068,+393204689490,N
43069,+393925800140,N
43070,+393890569679,N
43071,+393478323556,N
43072,+393427782425,N
43073,+393511378829,N
43074,+393450236282,N
43075,+393349175371,N
43076,+393209539888,N
43077,+393510860225,N
43078,+393512659801,N
43079,+393917091746,N
43080,+393479214060,N
43081,+393881571997,N
43082,+393511099860,N
43083,+393512526449,N
43084,+393890542018,N
43085,+393392698737,N
43086,+393483737605,N
43087,+393204458702,N
43088,+393388326116,N
43089,+393425795126,N
43090,+393409676513,N
43091,+393474551278,N
43092,+393473539808,N
43093,+393479865832,N
43094,+393498269287,N
43095,+393429549859,N
43096,+393421237805,N
43097,+393482364767,N
43098,+393510378283,N
43099,+393511457448,N
43100,+393470038178,N
43101,+393511595755,N
43102,+393471701308,N
43103,+393286286923,N
43104,+393388228381,N
43105,+393511053326,N
43106,+393801577712,N
43107,+393510649907,N
43108,+393466474587,N
43109,+393451335643,N
43110,+393349899615,N
43111,+393483787600,N
43112,+393334406133,N
43113,+393451549486,N
43114,+393533254650,N
43115,+393486450081,N
43116,+393511490553,N
43117,+393202612510,N
43118,+393774818121,N
43119,+393441899216,N
43120,+393429984050,N
43121,+393458965692,N
43122,+393450516132,N
43123,+393510379241,N
43124,+390541372154,N
43125,+393772634979,N
43126,+393470184616,N
43127,+393476302886,N
43128,+393496924921,N
43129,+393491418764,N
43130,+393279384888,N
43131,+393512854493,N
43132,+393482371044,N
43133,+393490858248,N
43134,+393427668045,N
43135,+393512765828,N
43136,+393427725696,N
43137,+393496394850,N
43138,+393279411977,N
43139,+393476715738,N
43140,+393382407618,N
43141,+390522890660,N
43142,+393403490715,N
43143,+393406928253,N
43144,+393510878371,N
43145,+393496390069,N
43146,+393288277210,N
43147,+05861866772,N
43148,+393487776196,N
43149,+393349492373,N
43150,+393284861747,N
43151,+393755597576,N
43152,+393451704843,N
43153,+393894541097,N
43154,+393511455241,N
43155,+393511275566,N
43156,+393201649227,N
43157,+393394520636,N
43158,+393463099913,N
43159,+393405370351,N
43160,+393299767039,N
43161,+393892477608,N
43162,+393409416853,N
43163,+393408305855,N
43164,+393494676416,N
43165,+393510859725,N
43166,+108371,N
43167,+393495176429,N
43168,+393511170362,N
43169,+40731747110,N
43170,+393774222697,N
43171,+393456135197,N
43172,+393512501727,N
43173,+393511432244,N
43174,+40725741133,N
43175,+393510290261,N
43176,+393511182738,N
43177,+393493803648,N
43178,+393512048994,N
43179,+393510198752,N
43180,+390918111523,N
43181,+393473732629,N
43182,+393926302948,N
43183,+393497865813,N
43184,+393777742275,N
43185,+393511377804,N
43186,+390983968713,N
43187,+393463185654,N
43188,+393279599122,N
43189,+393510178830,N
43190,+393201577179,N
43191,+393388023310,N
43192,+393510473397,N
43193,+393203229186,N
43194,+393408061781,N
43195,+393461108428,N
43196,+039328843,N
43197,+393334477659,N
43198,+393511341306,N
43199,+393510460910,N
43200,+393479525850,N
43201,+393427609890,N
43202,+34666986687,N
43203,+393427463899,N
43204,+393405230252,N
43205,+393429531820,N
43206,+393421280240,N
43207,+393421201678,N
43208,+393479166784,N
43209,+393394639954,N
43210,+393510233212,N
43211,+393406119262,N
43212,+393465214965,N
43213,+393356721846,N
43214,+393511206531,N
43215,+393892857896,N
43216,+393421241208,N
43217,+393479824159,N
43218,+393454354432,N
43219,+393925418723,N
43220,+393391123252,N
43221,+393277934624,N
43222,+393488029731,N
43223,+393339114437,N
43224,+393421908621,N
43225,+390761521638,N
43226,+393401918610,N
43227,+393913634271,N
43228,+39393427120332,N
43229,+393487314705,N
43230,+39421009,N
43231,+39393938156460,N
43232,+3940736746543,N
43233,+40759062078,N
43234,+40768848693,N
43235,+40727669868,N
43236,+40754369218,N
43237,+40757807121,N
43238,+393399957298,N
43239,+390917937001,N
43240,+390287360103,N
43241,+393333270832,N
43242,+393662114722,N
43243,+393355371679,N
43244,+393510440722,N
43245,+393481887448,N
43246,+393283647979,N
43247,+393333036729,N
43248,+393467131678,N
43249,+393791759714,N
43250,+393938511944,N
43251,+393926239433,N
43252,+393341361038,N
43253,+393492002020,N
43254,+393355857200,N
43255,+393396306178,N
43256,+393927369638,N
43257,+107703,N
43258,+393713527822,N
43259,+393476658116,N
43260,+393495014639,N
43261,+393428496276,N
43262,+393511731939,N
43263,+390495200527,N
43264,+110335,N
43265,+393423787291,N
43266,+393393800913,N
43267,+393290997941,N
43268,+393917741340,N
43269,+40722862940,N
43270,+393927382518,N
43271,+390495200555,N
43272,+393486290181,N
43273,+393491222770,N
43274,+096656125,N
43275,+393454563211,N
43276,+393343937119,N
43277,+335470306,N
43278,+393451376707,N
43279,+390495200575,N
43280,+393495408348,N
43281,+390495200581,N
43282,+393358329540,N
43283,+393485153574,N
43284,+393533710104,N
43285,+447537410240,N
43286,+393701215304,N
43287,+447537410280,N
43288,+35542276222,N
43289,+39055755372,N
43290,+390512961312,N
43291,+393200508109,N
43292,+393922211260,N
43293,+05719803280,N
43294,+393393009292,N
43295,+390689833004,N
43296,+800999500,N
43297,+447846837272,N
43298,+390645209634,N
43299,+393662307672,N
43300,+393346622550,N
43301,+393479746570,N
43302,+393348172620,N
43303,+393454258303,N
43304,+3905119937400,N
43305,+390542368099,N
43306,+393404311111,N
43307,+105572,N
43308,+355699976985,N
43309,+800822056,N
43310,+393387429431,N
43311,+390557350422,N
43312,+393804982447,N
43313,+393801413619,N
43314,+393511418409,N
43315,+800999555,N
43316,+803160,N
43317,+393396880133,N
43318,+393894345566,N
43319,+45115,N
43320,+34603308513,N
43321,+604175294,N
43322,+33784510657,N
43323,+631482448,N
43324,+4022,S
43325,+646042419,N
43326,+646569223,N
43327,+615816144,N
43328,+606696595,N
43329,+626567907,N
43330,+393357123534,N
43331,+393928562538,N
43332,+34670618540,S
43333,+393474557897,N
43334,+3550699955575,N
43335,+393297118947,N
43336,+393420959850,N
43337,+393290936707,N
43338,+393807544139,N
43339,+393491179541,N
43340,+393204933492,N
43341,+355692386846,N
43342,+355692254189,N
43343,+355692576639,N
43344,+355699698686,N
43345,+355696834922,N
43346,+355693409641,N
43347,+355662186434,N
43348,+355693462327,N
43349,+355692954290,N
43350,+355693124616,N
43351,+355692626267,N
43352,+390672930237,N
43353,+390696616610,N
43354,+355692456341,N
43355,+355673146609,N
43356,+390673146609,N
43357,+355694798644,N
43358,+355674473448,N
43359,+355697722229,N
43360,+390697722229,N
43361,+131,N
43362,+355695586666,N
43363,+355672272212,N
43364,+355684059366,N
43365,+355693747755,N
43366,+393462882554,N
43367,+34678562103,N
43368,+390550122672,N
43369,+055721172,S
43370,+393429152822,N
43371,+055573228,N
43372,+390575441292,N
43373,+393456351894,N
43374,+055786088,N
43375,+390550675796,N
43376,+393454464407,N
43377,+393491514092,N
43378,+390550463437,N
43379,+393452720960,N
43380,+393921665952,S
43381,+393297498083,N
43382,+390558725882,N
43383,+390558724596,N
43384,+393392137046,N
43385,+393493324957,N
43386,+393483103252,N
43387,+393451466847,N
43388,+393464917807,N
43389,+393403371631,N
43390,+393406448293,N
43391,+335333172,N
43392,+393479205805,N
43393,+393314152197,N
43394,+393463556385,N
43395,+393483203312,N
43396,+393385268153,N
43397,+059331436,N
43398,+393423881444,N
43399,+393423828909,N
43400,+393382211708,N
43401,+393456959602,N
43402,+393486901493,N
43403,+393896527287,N
43404,+393474786252,N
43405,+393441248535,N
43406,+393662396010,N
43407,+393356306578,N
43408,+393453399349,N
43409,+393274960041,N
43410,+393481887041,N
43411,+393429632000,N
43412,+393289466666,N
43413,+393475752200,N
43414,+390516704105,N
43415,+393458541868,N
43416,+393385454012,N
43417,+393208799964,N
43418,+393511781003,S
43419,+393356521988,N
43420,+393400971556,N
43421,+393284114880,N
43422,+393336747480,N
43423,+393476669419,N
43424,+393512458763,N
43425,+393510090995,N
43426,+393512747837,N
43427,+393510514724,N
43428,+393314788643,N
43429,+393355321912,N
43430,+393398419865,N
43431,+393389950128,N
43432,+059226882,N
43433,+393203205558,N
43434,+393486015916,N
43435,+393883246973,N
43436,+393420431566,N
43437,+393351242684,N
43438,+393511989711,N
43439,+393273744699,N
43440,+393933328325,N
43441,+393404935959,N
43442,+393398663769,N
43443,+393512040196,N
43444,+393491818617,N
43445,+393490686213,N
43446,+393512430076,N
43447,+393401616343,N
43448,+393466924432,N
43449,+393382598440,N
43450,+100034,N
43451,+393385815374,S
43452,+109611,N
43453,+393922835164,N
43454,+393319831006,N
43455,+393511637373,N
43456,+393483241367,N
43457,+393511298347,N
43458,+393396528212,N
43459,+393402897919,N
43460,+393356002485,N
43461,+393338310049,N
43462,+393452670466,N
43463,+393510047598,N
43464,+393495899162,N
43465,+390552048300,N
43466,+393493902703,N
43467,+393405385830,N
43468,+05519992885,N
43469,+393920988388,N
43470,+109516,N
43471,+109517,N
43472,+393773266086,N
43473,+393423202809,N
43474,+393486425585,N
43475,+390917716604,N
43476,+393926845939,N
43477,+393459384737,N
43478,+393349767872,N
43479,+393294791888,N
43480,+393457111923,N
43481,+393203316898,N
43482,+393383740071,N
43483,+393428433057,N
43484,+393464724671,N
43485,+393473526769,N
43486,+393402334791,N
43487,+355693720917,N
43488,+393280650022,N
43489,+393911441717,N
43490,+393395666855,N
43491,+390596132595,N
43492,+393485527327,N
43493,+393476413073,N
43494,+393511649389,N
43495,+393493738301,N
43496,+393511138301,N
43497,+393471834020,N
43498,+393454737533,N
43499,+393396052204,N
43500,+393898379090,N
43501,+393511672304,N
43502,+393494253838,N
43503,+393511851214,N
43504,+393421600336,N
43505,+393914370914,N
43506,+393490664052,N
43507,+393347853402,N
43508,+390239594900,N
43509,+343475925575,N
43510,+393466940470,N
43511,+393899983721,N
43512,+393349688308,N
43513,+393393991613,N
43514,+393928390071,N
43515,+393339125855,N
43516,+393381594920,N
43517,+393400028161,N
43518,+393483624984,N
43519,+393396790223,N
43520,+393315079895,N
43521,+393316422822,N
43522,+390161486033,N
43523,+393495093897,N
43524,+393396924679,N
43525,+393317069324,N
43526,+454804,S
43527,+390119675301,N
43528,+116169,S
43529,+012544684,N
43530,+632879516,N
43531,+602518790,N
43532,+123,N
43533,+34602518790,N
43534,+622406313,N
43535,+950920121,N
43536,+34674670791,N
43537,+40763779846,N
43538,+34722747238,N
43539,+34685324249,N
43540,+34853881070,N
43541,+34622406313,N
43542,+606143298,N
43543,+34606143298,N
43544,+663571921,N
43545,+22333,N
43546,+34662005844,N
43547,+393405464655,N
43548,+908749,S
43549,+393494478580,N
43550,+393402743092,N
43551,+393492825735,N
43552,+393511365992,N
43553,+393407559308,N
43554,+393473233667,N
43555,+393442322917,N
43556,+393401401523,N
43557,+393479639265,N
43558,+393510889444,N
43559,+393400927140,N
43560,+393807563416,N
43561,+393427170404,N
43562,+393458854850,N
43563,+393421575356,N
43564,+659261353,N
43565,+34659261353,N
43566,+39327379,N
43567,+273795715,N
43568,+604315902,N
43569,+604349509,N
43570,+642380680,N
43571,+39604315902,N
43572,+34642147243,N
43573,+39642380680,N
43574,+34604315886,N
43575,+393441324416,N
43576,+380680,S
43577,+390923716912,N
43578,+393402105525,N
43579,+390331635070,N
43580,+09221881894,N
43581,+393482634438,N
43582,+393486519927,N
43583,+390925998001,N
43584,+393450341630,N
43585,+393383947122,N
43586,+393481786624,N
43587,+393471695376,S
43588,+343471695376,N
43589,+035240767,N
43590,+035346987,N
43591,+035851684,N
43592,+393491438962,N
43593,+393426206679,N
43594,+390354942658,N
43595,+390266201057,N
43596,+035993645,N
43597,+393493587077,N
43598,+393938046627,N
43599,+035863481,N
43600,+393348038607,N
43601,+035271801,N
43602,+035851729,N
43603,+393898963304,N
43604,+393477355438,N
43605,+892424,N
43606,+393470557435,N
43607,+393389055034,N
43608,+036357356,N
43609,+109762,N
43610,+390818718320,N
43611,+393388202413,N
43612,+393429728833,N
43613,+393393980096,N
43614,+393467393463,N
43615,+393337485170,N
43616,+393297050419,N
43617,+393428062764,N
43618,+393924532969,N
43619,+036357231,N
43620,+036341469,N
43621,+393333499478,N
43622,+393333035360,N
43623,+089221491,N
43624,+393383730270,N
43625,+393470080155,N
43626,+390645200152,N
43627,+390818726135,N
43628,+393921455979,N
43629,+393665277807,N
43630,+42070,N
43631,+393335333153,N
43632,+393402469952,N
43633,+393405795338,N
43634,+393493016602,N
43635,+393494057885,N
43636,+393484314158,N
43637,+393495038644,N
43638,+390314785207,N
43639,+393457771529,N
43640,+390237901029,N
43641,+343495038972,N
43642,+390296740391,N
43643,+390296749114,N
43644,+031935245,N
43645,+393387485408,N
43646,+393489178928,N
43647,+393452677077,N
43648,+393338277751,N
43649,+393922374939,N
43650,+393485642398,N
43651,+390691515610,N
43652,+335221489,N
43653,+393425285201,N
43654,+393408352244,N
43655,+390296343263,N
43656,+393476705560,N
43657,+029681603,N
43658,+393398733724,N
43659,+390296342518,N
43660,+393926438533,N
43661,+393405848595,N
43662,+393479621371,N
43663,+109630,N
43664,+393450820872,S
43665,+390290966580,N
43666,+390290966699,N
43667,+800991500,N
43668,+390290960374,N
43669,+390290966350,N
43670,+800999800,N
43671,+390694363753,N
43672,+393407201086,N
43673,+025454183,N
43674,+390290965802,N
43675,+025514628,N
43676,+390290969327,N
43677,+393667494208,N
43678,+393394499004,N
43679,+393490869089,N
43680,+393356677827,N
43681,+390290966091,N
43682,+39025514628,N
43683,+343458763444,N
43684,+010872168,N
43685,+393388058168,N
43686,+393394126840,N
43687,+010321598,N
43688,+393389739191,N
43689,+393475004270,N
43690,+393395021992,N
43691,+390692959690,N
43692,+39010500168,N
43693,+393495090957,N
43694,+393283695393,N
43695,+393471099129,N
43696,+010592284,N
43697,+010314516,N
43698,+393451656137,N
43699,+390107404795,N
43700,+393284815075,N
43701,+393358163164,N
43702,+393472002143,N
43703,+010313802,N
43704,+010312533,N
43705,+109934,N
43706,+393477985212,N
43707,+390103770091,N
43708,+390108335463,N
43709,+393929911532,N
43710,+393334284380,N
43711,+393333274704,N
43712,+390105220730,N
43713,+393471099128,N
43714,+010586995,N
43715,+010503325,N
43716,+390103200287,N
43717,+010811620,N
43718,+390396773467,N
43719,+109773,N
43720,+393406559224,N
43721,+393480826218,N
43722,+393400589491,N
43723,+010352021,N
43724,+393494505673,S
43725,+393337999693,N
43726,+390324842083,N
43727,+393331688703,N
43728,+393315348068,N
43729,+393392495298,N
43730,+393495097824,N
43731,+390258310000,N
43732,+393396684914,N
43733,+390931859538,N
43734,+390323865544,N
43735,+393384908665,N
43736,+840884400,N
43737,+393806933351,N
43738,+393387108181,N
43739,+390931859638,N
43740,+393386933351,N
43741,+390323923196,N
43742,+393807634744,N
43743,+823000,S
43744,+393342586645,N
43745,+393454529825,N
43746,+393475573614,N
43747,+109750,N
43748,+393345335829,N
43749,+393440426865,N
43750,+393925857000,N
43751,+393299884123,N
43752,+393481541066,S
43753,+393409187285,N
43754,+393349708281,N
43755,+393406223611,N
43756,+393474057890,N
43757,+393458439808,N
43758,+393495174144,N
43759,+393393386458,N
43760,+393314959733,N
43761,+393384912858,N
43762,+393711529136,N
43763,+393441898507,N
43764,+393482712916,N
43765,+393295685178,N
43766,+393427308341,N
43767,+393899035837,N
43768,+393488214179,N
43769,+393201948722,N
43770,+393920984725,N
43771,+055574485,N
43772,+393402299163,N
43773,+393404722342,N
43774,+055245609,N
43775,+393338899286,N
43776,+393923861393,N
43777,+393409853911,N
43778,+393395423260,N
43779,+393894976266,N
43780,+393288318770,N
43781,+393488858466,N
43782,+393356127579,N
43783,+393401601316,N
43784,+393297343744,N
43785,+393460312660,N
43786,+393280823474,N
43787,+393913593230,N
43788,+343481541066,N
43789,+393914136788,N
43790,+393405435415,N
43791,+393473108995,N
43792,+393293174433,N
43793,+393356481875,N
43794,+393384374753,N
43795,+390187893669,N
43796,+393343254559,N
43797,+390187893478,N
43798,+393463267841,N
43799,+393289554747,N
43800,+393469610094,N
43801,+393403141989,N
43802,+393494639043,N
43803,+393896870927,N
43804,+393288984674,N
43805,+393286633538,N
43806,+393477710362,N
43807,+393331465121,N
43808,+393488858465,N
43809,+393428070015,N
43810,+393426809126,N
43811,+393711562055,N
43812,+390187894627,N
43813,+393336712467,N
43814,+393207669141,N
43815,+393384646424,N
43816,+393452969531,N
43817,+393474794636,N
43818,+393200265468,N
43819,+393347306445,N
43820,+393664951700,N
43821,+390965174036,N
43822,+393931571476,N
43823,+393287715715,N
43824,+393406712289,N
43825,+393461673880,N
43826,+393331693276,N
43827,+393424121509,N
43828,+393424133503,N
43829,+104950,N
43830,+393478805918,N
43831,+447537410290,N
43832,+393476066011,N
43833,+390107893478,N
43834,+393347793709,N
43835,+393489372082,N
43836,+393288997247,N
43837,+393318897518,N
43838,+393401467256,N
43839,+393286646313,N
43840,+393393472613,N
43841,+393357897618,N
43842,+393477968198,N
43843,+393711967853,N
43844,+393273541828,N
43845,+393319053525,N
43846,+447537410220,N
43847,+393356393706,N
43848,+393338727427,N
43849,+393913223146,N
43850,+393890461692,N
43851,+393406283556,S
43852,+393450422189,N
43853,+390245901000,S
43854,+393487088577,N
43855,+390965653532,N
43856,+0317572,N
43857,+393490642186,N
43858,+019504015,N
43859,+390399202429,N
43860,+031751126,N
43861,+031713430,N
43862,+800893526,N
43863,+800318318,N
43864,+390313512811,N
43865,+390662279198,N
43866,+04221627407,N
43867,+393457036628,N
43868,+393201140122,N
43869,+393399942233,N
43870,+031370413,N
43871,+393315860069,N
43872,+39031370413,N
43873,+800901313,N
43874,+390418685815,N
43875,+109793,N
43876,+393358815022,N
43877,+393492000429,N
43878,+393394479289,N
43879,+393205952111,N
43880,+390550681575,N
43881,+346070086100051,N
43882,+393482479267,N
43883,+393492000424,N
43884,+346070080214010,N
43885,+346070086222400,N
43886,+390284119015,N
43887,+107963,N
43888,+393450763727,N
43889,+390558878702,S
43890,+390602609013,N
43891,+390689367845,S
43892,+393803609912,N
43893,+393385424183,N
43894,+095272764,S
43895,+393338177190,N
43896,+393891920517,N
43897,+3896543,N
43898,+393896543908,N
43899,+393663612848,N
43900,+393335059665,N
43901,+055704123,N
43902,+390631127649,N
43903,+393495164470,S
43904,+34604382589,N
43905,+393452328025,N
43906,+34918220272,N
43907,+911336711,N
43908,+34608737524,N
43909,+34642910769,N
43910,+34643698015,N
43911,+393496226672,N
43912,+346070080244120,N
43913,+393392003673,N
43914,+343476909052,N
43915,+358405249865,N
43916,+346070086100033,N
43917,+393427273759,N
43918,+390577938091,N
43919,+393472002598,N
43920,+393207765680,N
43921,+34634307722,N
43922,+346070086100023,N
43923,+39055212187,N
43924,+447873059480,S
43925,+393290463048,N
43926,+393318747411,N
43927,+34675314349,S
43928,+393270859272,N
43929,+393886474476,S
43930,+393285552190,N
43931,+393396552904,N
43932,+393349880145,N
43933,+064819817,N
43934,+068542141,N
43935,+390686321981,N
43936,+393510176630,S
43937,+39336664138,N
43938,+393334002257,S
43939,+055212406,S
43940,+390552382476,S
43941,+393510908549,N
43942,+393319496241,N
43943,+393925708595,S
43944,+393475550164,S
43945,+393398036118,N
43946,+336664138,S
43947,+050995272,N
43948,+390557398081,N
43949,+390552346696,N
43950,+355697913472,N
43951,+393282533400,S
43952,+393518995012,N
43953,+393294219350,N
43954,+393403858090,N
43955,+393348679031,N
43956,+393483452085,N
43957,+393518290313,N
43958,+393485632286,N
43959,+393668161556,N
43960,+393884519644,N
43961,+393477593773,N
43962,+393341516603,N
43963,+393474341093,N
43964,+393923961628,N
43965,+393270256045,N
43966,+393496679973,N
43967,+393313603531,N
43968,+393407836714,N
43969,+393498916578,N
43970,+393276992749,N
43971,+393491717022,N
43972,+393406206530,N
43973,+393388662199,N
43974,+393358361881,N
43975,+393487327935,N
43976,+393917758370,N
